direction	region	gene_id	gene_name	acronym	geneProduct	chr	strand	start	end	A86_logFC	A86_FDR	A86_sig	A485_logFC	A485_FDR	A485_sig
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0116001	MtrunA17Chr3g0116001			medtr.A17.gnm5.MtrunA17Chr3	+	37308575	37309945	-2.65968129088107	0.0335173264994705	DOWN	-3.4040944612984	0.00252159720516267	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0210911	MtrunA17Chr1g0210911			medtr.A17.gnm5.MtrunA17Chr1	-	54580489	54584058	-2.30906747278761	0.00701944138964227	DOWN	-3.39831046331549	7.50098917600226e-05	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0149281	MtrunA17Chr1g0149281			medtr.A17.gnm5.MtrunA17Chr1	+	2507183	2508800	-2.38444755308667	0.0457684205358721	DOWN	-3.37638183578629	0.00172300005043798	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0305061	MtrunA17Chr2g0305061			medtr.A17.gnm5.MtrunA17Chr2	+	23716226	23717514	-2.84433188904071	0.0150065124198469	DOWN	-3.35560326930185	0.00191143080104019	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0453921	MtrunA17Chr6g0453921	MtENODL36|MtPCY57	ENOD-like 36|Plantacyanin/Chemocyanin 57	medtr.A17.gnm5.MtrunA17Chr6	-	4177964	4180994	-2.41856186813738	0.0163680032153144	DOWN	-3.34531779123928	0.000407883212677819	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0426451	MtrunA17Chr5g0426451			medtr.A17.gnm5.MtrunA17Chr5	-	28340025	28340824	-3.14353859825059	0.0194239729304812	DOWN	-3.34226350916891	0.00535060054496412	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0153171	MtrunA17Chr1g0153171	MtWOX4	wuschel-related homeobox protein 4	medtr.A17.gnm5.MtrunA17Chr1	+	5761423	5763093	-3.50718325967844	0.0268486525211067	DOWN	-3.32238099755596	0.0163151082480425	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0440601	MtrunA17Chr5g0440601			medtr.A17.gnm5.MtrunA17Chr5	+	39291593	39293390	-2.19538797806041	0.0177585557322138	DOWN	-3.25481509213094	0.000234630494774582	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0423841	MtrunA17Chr5g0423841			medtr.A17.gnm5.MtrunA17Chr5	+	25730216	25736169	-2.24398389201659	0.0236145421088035	DOWN	-3.23501271646478	0.000324369846323268	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0008271	MtrunA17Chr4g0008271			medtr.A17.gnm5.MtrunA17Chr4	+	6351383	6354593	-4.72047930468108	0.0232814204978048	DOWN	-3.21595370732977	0.0408977253935146	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0488881	MtrunA17Chr6g0488881	MtN18	Mtnodulin 18	medtr.A17.gnm5.MtrunA17Chr6	-	42777365	42785598	-2.44520476884363	0.0409029583450571	DOWN	-3.18948761293834	0.00221591859242401	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0486441	MtrunA17Chr6g0486441			medtr.A17.gnm5.MtrunA17Chr6	-	40801266	40803865	-2.57087571428316	0.0163844616442755	DOWN	-3.15025465415414	0.00150288515691076	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0217801	MtrunA17Chr7g0217801	MtPHO1.4	Phosphate transporter1.1 (export)	medtr.A17.gnm5.MtrunA17Chr7	-	3249401	3256604	-4.14086268830806	0.0317526893101264	DOWN	-3.07582464782916	0.0453798504662417	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0168661	MtrunA17Chr1g0168661	MtMYB108	Myeloblastosis (MYB) transcription factor 108	medtr.A17.gnm5.MtrunA17Chr1	-	17513303	17515202	-2.96752805446681	0.0318082414427932	DOWN	-3.06037216393026	0.0113184482457432	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0355271	MtrunA17Chr8g0355271			medtr.A17.gnm5.MtrunA17Chr8	-	16808367	16815282	-1.92361914666024	0.0403100452880179	DOWN	-3.01878806233638	0.000112449435518587	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0252551	MtrunA17Chr7g0252551			medtr.A17.gnm5.MtrunA17Chr7	-	39436363	39437531	-3.43739128718397	0.0328328317609194	DOWN	-2.98964477067085	0.0291751069631856	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0372861	MtrunA17Chr8g0372861			medtr.A17.gnm5.MtrunA17Chr8	-	35215030	35219319	-4.24803577656127	0.0201722393690007	DOWN	-2.98425990665634	0.0353105038105514	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0434951	MtrunA17Chr5g0434951	MtCML33	Calmodulin-like 33	medtr.A17.gnm5.MtrunA17Chr5	-	35122058	35123683	-2.96240283448824	0.00228916392984746	DOWN	-2.9589637872626	0.000619972336801233	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0056391	MtrunA17Chr4g0056391	MtnsLTP82	non-specific Lipid Transfer Protein	medtr.A17.gnm5.MtrunA17Chr4	-	49781170	49782655	-2.7523100673092	0.00847779459565073	DOWN	-2.95876615781655	0.00137350128977201	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0131071	MtrunA17Chr3g0131071			medtr.A17.gnm5.MtrunA17Chr3	+	48086182	48089579	-1.93489869010688	0.0196280377973097	DOWN	-2.91853080520516	5.17944824404958e-05	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0071511	MtrunA17Chr4g0071511			medtr.A17.gnm5.MtrunA17Chr4	-	60819104	60819987	-2.04741617418339	0.0346299542373039	DOWN	-2.8879308566398	0.000450312619760141	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0025201	MtrunA17Chr4g0025201			medtr.A17.gnm5.MtrunA17Chr4	+	26014294	26020224	-2.06789481008072	0.0131030963017059	DOWN	-2.86692675512892	0.000171102593550154	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0051651	MtrunA17Chr4g0051651			medtr.A17.gnm5.MtrunA17Chr4	+	46090817	46095067	-2.93893731469724	0.0117377115312265	DOWN	-2.85319981902862	0.00570161675477536	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0051541	MtrunA17Chr4g0051541			medtr.A17.gnm5.MtrunA17Chr4	+	46047748	46049502	-2.68117141970581	0.00711594158223578	DOWN	-2.82979128987741	0.00140752572903687	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0469561	MtrunA17Chr6g0469561			medtr.A17.gnm5.MtrunA17Chr6	+	19301159	19312277	-3.35697080001868	0.0432625369110734	DOWN	-2.80489993009798	0.042218887943764	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0434591	MtrunA17Chr5g0434591	MtBG4	beta-1,3-Glucanase 4	medtr.A17.gnm5.MtrunA17Chr5	+	34714876	34718589	-3.08517801644984	0.00360600628515225	DOWN	-2.79181453095795	0.00284301167175433	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0164461	MtrunA17Chr1g0164461	MtGT-2	trihelix transcription factor (GT) 2	medtr.A17.gnm5.MtrunA17Chr1	-	14263183	14264600	-2.34168271178584	0.0376782980656923	DOWN	-2.79179747693574	0.00388913888451117	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0062911	MtrunA17Chr4g0062911			medtr.A17.gnm5.MtrunA17Chr4	+	54586481	54590550	-1.84647040547512	0.0317526893101264	DOWN	-2.78077278498251	8.96989205260176e-05	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0071501	MtrunA17Chr4g0071501			medtr.A17.gnm5.MtrunA17Chr4	+	60815439	60820112	-2.27653078748645	0.0134553960375634	DOWN	-2.76629653432147	0.000684910109337433	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0199861	MtrunA17Chr1g0199861			medtr.A17.gnm5.MtrunA17Chr1	-	46557715	46561197	-2.84521013296975	0.0355234872663858	DOWN	-2.7545936837331	0.0182157009783496	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0053221	MtrunA17Chr4g0053221			medtr.A17.gnm5.MtrunA17Chr4	-	47157734	47161749	-2.62896718363066	0.000896351408036564	DOWN	-2.75437423115593	0.00013302652990158	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0233251	MtrunA17Chr7g0233251			medtr.A17.gnm5.MtrunA17Chr7	-	23691401	23692737	-4.08624287857486	0.0091632354252382	DOWN	-2.71845452212278	0.0268523160289569	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0025701	MtrunA17Chr4g0025701			medtr.A17.gnm5.MtrunA17Chr4	-	26625350	26627954	-2.61852580069062	0.0191453271035993	DOWN	-2.71164820220217	0.00583194708846165	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0194321	MtrunA17Chr1g0194321	MtGA2OX6|MtGA2ox7	GIBBERELLIN 2-OXIDASE 6 |Gibberellin C20-GA2-oxidase 7  (GA inactivation)	medtr.A17.gnm5.MtrunA17Chr1	-	42515035	42518581	-2.32356803408776	0.0474217996549884	DOWN	-2.70846743501633	0.00717603049614533	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0469591	MtrunA17Chr6g0469591			medtr.A17.gnm5.MtrunA17Chr6	-	19329593	19331566	-3.30672280367714	0.0240051114005915	DOWN	-2.68034918047942	0.0304625182659556	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0286051	MtrunA17Chr2g0286051			medtr.A17.gnm5.MtrunA17Chr2	+	6497950	6503742	-1.90858734778894	0.0417448114488401	DOWN	-2.67047315184384	0.000452407595562208	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0338741	MtrunA17Chr8g0338741			medtr.A17.gnm5.MtrunA17Chr8	-	3102136	3104149	-3.65180923190967	0.00136323042287057	DOWN	-2.64393857420329	0.00436519015264624	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0135711	MtrunA17Chr3g0135711			medtr.A17.gnm5.MtrunA17Chr3	+	51559451	51560735	-2.34875022400514	0.0448602603394825	DOWN	-2.64009722132448	0.00866380624856997	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0249621	MtrunA17Chr7g0249621	MtPLT4|MtBBM	plethora ERF|BABYBOOM	medtr.A17.gnm5.MtrunA17Chr7	-	37380731	37385348	-2.22112417773813	0.0410380592979516	DOWN	-2.63691381010991	0.00466801084481119	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0121261	MtrunA17Chr3g0121261			medtr.A17.gnm5.MtrunA17Chr3	-	41175497	41177881	-4.05464216974099	0.000415150211214469	DOWN	-2.60611489996072	0.00296517012282783	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0133071	MtrunA17Chr3g0133071			medtr.A17.gnm5.MtrunA17Chr3	+	49681964	49683747	-2.78660810969919	0.000609342564482764	DOWN	-2.5912441442281	0.000294508323451864	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0133081	MtrunA17Chr3g0133081			medtr.A17.gnm5.MtrunA17Chr3	-	49682871	49683512	-2.70250346839527	0.00036777767073619	DOWN	-2.57403484475359	0.000112378467684503	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0412401	MtrunA17Chr5g0412401			medtr.A17.gnm5.MtrunA17Chr5	+	13828929	13830885	-2.11700406743172	0.0201997651679754	DOWN	-2.56822564803622	0.000782002181851517	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0482161	MtrunA17Chr6g0482161			medtr.A17.gnm5.MtrunA17Chr6	-	36828725	36834919	-2.51124887239437	0.0454534834435585	DOWN	-2.54165256642906	0.0188867669701254	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0058381	MtrunA17Chr4g0058381			medtr.A17.gnm5.MtrunA17Chr4	-	51371973	51374234	-3.60895833322665	0.0216450381895054	DOWN	-2.5247171639334	0.0488343986829136	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0423121	MtrunA17Chr5g0423121			medtr.A17.gnm5.MtrunA17Chr5	+	24878094	24882333	-1.96565804104354	0.0396629854935142	DOWN	-2.48087986101402	0.00140217921534132	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0479621	MtrunA17Chr6g0479621			medtr.A17.gnm5.MtrunA17Chr6	+	34248217	34254787	-1.98499154075025	0.0252441397704612	DOWN	-2.4696974914148	0.000738657463278923	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0403381	MtrunA17Chr5g0403381	MtLYR3	LYK (LysM domain-RLK)-related 3	medtr.A17.gnm5.MtrunA17Chr5	-	7182707	7185029	-2.65723871188771	0.0437259053925159	DOWN	-2.4650205318	0.0302176758532163	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0183761	MtrunA17Chr1g0183761			medtr.A17.gnm5.MtrunA17Chr1	-	34428944	34430884	-1.95394012288857	0.0303468148822258	DOWN	-2.45804553620746	0.000782002181851517	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0056511	MtrunA17Chr4g0056511			medtr.A17.gnm5.MtrunA17Chr4	+	49961961	49966766	-1.96004622144452	0.0317526893101264	DOWN	-2.4194319031279	0.00112115493971219	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0480181	MtrunA17Chr6g0480181			medtr.A17.gnm5.MtrunA17Chr6	-	35039248	35042822	-2.11048783146253	0.0441691092462683	DOWN	-2.38460724289738	0.00552450319720551	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0005661	MtrunA17Chr4g0005661			medtr.A17.gnm5.MtrunA17Chr4	+	4428991	4431411	-2.30648715784556	0.0199183225501128	DOWN	-2.3743469683802	0.00671544814490016	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0119821	MtrunA17Chr3g0119821			medtr.A17.gnm5.MtrunA17Chr3	-	40037088	40039799	-2.81134099965878	0.0273677156281659	DOWN	-2.36985689514219	0.033276473122346	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0127551	MtrunA17Chr3g0127551			medtr.A17.gnm5.MtrunA17Chr3	+	45572816	45574670	-1.87823804379067	0.0432625369110734	DOWN	-2.35963947515232	0.00200590825422716	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0405191	MtrunA17Chr5g0405191			medtr.A17.gnm5.MtrunA17Chr5	+	8431164	8435625	-2.59590179543895	0.00228916392984746	DOWN	-2.33431150056766	0.00201695410753074	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0201811	MtrunA17Chr1g0201811			medtr.A17.gnm5.MtrunA17Chr1	-	48101456	48104714	-2.08742086268925	0.0343824537531026	DOWN	-2.33053580899439	0.00439524831041479	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0203251	MtrunA17Chr1g0203251			medtr.A17.gnm5.MtrunA17Chr1	+	49157641	49161346	-2.40630117255918	0.0317526893101264	DOWN	-2.30278554002381	0.0192146365351398	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0350391	MtrunA17Chr8g0350391			medtr.A17.gnm5.MtrunA17Chr8	-	12490914	12498054	-2.98132796628887	0.0105413605983853	DOWN	-2.24302104042051	0.0270828160422819	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0469551	MtrunA17Chr6g0469551			medtr.A17.gnm5.MtrunA17Chr6	-	19299924	19302178	-2.89187272147985	0.0252441397704612	DOWN	-2.23981740287004	0.0489160137345222	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0051621	MtrunA17Chr4g0051621			medtr.A17.gnm5.MtrunA17Chr4	+	46077168	46079427	-2.66720939000929	0.0271449616184652	DOWN	-2.23455739839126	0.0370221572455024	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0151301	MtrunA17Chr1g0151301			medtr.A17.gnm5.MtrunA17Chr1	-	4201110	4204578	-2.18572803563465	0.00892720020744279	DOWN	-2.22016449854679	0.00260694103276892	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0018171	MtrunA17Chr4g0018171			medtr.A17.gnm5.MtrunA17Chr4	+	13374358	13375821	-2.30662952324674	0.038562611885944	DOWN	-2.18450654533684	0.0242946936958752	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0075071	MtrunA17Chr4g0075071			medtr.A17.gnm5.MtrunA17Chr4	+	63470594	63474812	-2.09870513537448	0.0109465349584551	DOWN	-2.16321562016316	0.00263562130601322	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0329371	MtrunA17Chr2g0329371	MtCML12	Calmodulin-like 12	medtr.A17.gnm5.MtrunA17Chr2	-	48446159	48448048	-2.17062713404094	0.0309213295531309	DOWN	-2.1448667879726	0.0134126666584326	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0188041	MtrunA17Chr1g0188041	MtPUB7	Plant U-box protein 7	medtr.A17.gnm5.MtrunA17Chr1	+	37884993	37889767	-2.03935729805399	0.0203977684245107	DOWN	-2.11989259686938	0.0049693044231228	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0053411	MtrunA17Chr4g0053411			medtr.A17.gnm5.MtrunA17Chr4	-	47341822	47346213	-1.97443527871198	0.0125196675550858	DOWN	-2.1124113314206	0.00164500864878313	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0017241	MtrunA17Chr4g0017241			medtr.A17.gnm5.MtrunA17Chr4	+	12810154	12812887	-2.9697405166934	0.0126681635801467	DOWN	-2.11236139613124	0.0481860203823547	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0424901	MtrunA17Chr5g0424901			medtr.A17.gnm5.MtrunA17Chr5	-	26957445	26959039	-2.12856270449608	0.0270406186845687	DOWN	-2.09996711991486	0.0125420089512429	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0384611	MtrunA17Chr8g0384611			medtr.A17.gnm5.MtrunA17Chr8	+	43524673	43527364	-2.76767463710698	0.00856721003356347	DOWN	-2.0919544120894	0.0274665062952883	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0276041	MtrunA17Chr7g0276041			medtr.A17.gnm5.MtrunA17Chr7	+	55774294	55775528	-2.28473762899686	0.0252441397704612	DOWN	-2.08833740998241	0.0216175377010388	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0476331	MtrunA17Chr6g0476331			medtr.A17.gnm5.MtrunA17Chr6	+	31269919	31273185	-2.50233151383978	0.0222238244854217	DOWN	-2.08747668159138	0.0342363717409901	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0315251	MtrunA17Chr2g0315251			medtr.A17.gnm5.MtrunA17Chr2	-	37590669	37591531	-2.57565321195154	0.0255777805038152	DOWN	-2.06574214452958	0.046396138964836	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0071871	MtrunA17Chr4g0071871			medtr.A17.gnm5.MtrunA17Chr4	+	61068183	61073730	-1.87858032064709	0.0126681635801467	DOWN	-2.06329466916326	0.00129714367487482	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0413591	MtrunA17Chr5g0413591			medtr.A17.gnm5.MtrunA17Chr5	+	14775430	14778409	-2.29699042118066	0.00731848863487782	DOWN	-2.02602370169299	0.00870053110614457	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0206061	MtrunA17Chr1g0206061			medtr.A17.gnm5.MtrunA17Chr1	-	51161611	51164285	-2.28006720295211	0.00872776678853378	DOWN	-2.00992345371029	0.0102859783488879	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0340721	MtrunA17Chr8g0340721			medtr.A17.gnm5.MtrunA17Chr8	-	4453157	4459264	-1.90543339990843	0.0194239729304812	DOWN	-1.96499038293859	0.00490701111055055	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0338731	MtrunA17Chr8g0338731			medtr.A17.gnm5.MtrunA17Chr8	-	3083638	3084834	-1.72362756642292	0.0414045110592752	DOWN	-1.94374183675462	0.00437748218319525	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0484021	MtrunA17Chr6g0484021			medtr.A17.gnm5.MtrunA17Chr6	-	38569638	38573924	-1.83349532419078	0.0375030703009141	DOWN	-1.79066908385836	0.0190773301905297	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0387221	MtrunA17Chr8g0387221			medtr.A17.gnm5.MtrunA17Chr8	+	45335051	45336307	-1.82596116937666	0.0199183225501128	DOWN	-1.768160227459	0.0114241949094202	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0322861	MtrunA17Chr2g0322861	MtPrx05	MtRip5|peroxidase	medtr.A17.gnm5.MtrunA17Chr2	+	43537923	43540065	-2.08121776533321	0.0190828042157518	DOWN	-1.75810307680713	0.036722363956473	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0200471	MtrunA17Chr1g0200471			medtr.A17.gnm5.MtrunA17Chr1	-	46992813	46996658	-2.19387381752867	0.000865325868357233	DOWN	-1.73639085466237	0.00583194708846165	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0300751	MtrunA17Chr2g0300751			medtr.A17.gnm5.MtrunA17Chr2	+	18483084	18486880	-1.76600160903686	0.037962406287011	DOWN	-1.73398612376338	0.0184341523619364	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0013401	MtrunA17Chr4g0013401			medtr.A17.gnm5.MtrunA17Chr4	+	10824191	10826343	-1.94219628502511	0.0113690032369573	DOWN	-1.69555367130401	0.0192146365351398	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0431581	MtrunA17Chr5g0431581			medtr.A17.gnm5.MtrunA17Chr5	-	32456533	32459734	-1.64217903355931	0.0448235729227577	DOWN	-1.65469023974532	0.0167638860534313	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0208501	MtrunA17Chr1g0208501			medtr.A17.gnm5.MtrunA17Chr1	+	52696614	52702144	-1.7387062293273	0.047366886068169	DOWN	-1.63863900040542	0.0353898615433493	DOWN
DOWN	A86_A485_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0171351	MtrunA17Chr1g0171351			medtr.A17.gnm5.MtrunA17Chr1	+	20122145	20133297	-2.06316848833089	0.00325086622382491	DOWN	-1.55796255129301	0.0341330668227616	DOWN
DOWN	A86_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0290371	MtrunA17Chr2g0290371			medtr.A17.gnm5.MtrunA17Chr2	+	9664544	9665202	-5.68125966836691	0.0359437174131979	DOWN	-3.62901237228508	0.0577377524864532	NS
DOWN	A86_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0469571	MtrunA17Chr6g0469571			medtr.A17.gnm5.MtrunA17Chr6	-	19311977	19312877	-3.93723788949163	0.0456188431249104	DOWN	-2.50585000720075	0.113800644420012	NS
DOWN	A86_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0282691	MtrunA17Chr2g0282691			medtr.A17.gnm5.MtrunA17Chr2	-	4121463	4122678	-3.0213483766992	0.0451023456226807	DOWN	-2.42291234641078	0.0598670167028335	NS
DOWN	A86_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0396941	MtrunA17Chr5g0396941			medtr.A17.gnm5.MtrunA17Chr5	-	2398290	2401463	-3.45266336953913	0.0437003724354266	DOWN	-2.32336133341761	0.108763466215934	NS
DOWN	A86_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0312651	MtrunA17Chr2g0312651			medtr.A17.gnm5.MtrunA17Chr2	+	35506196	35511526	-5.07877629382447	0.0259868071535413	DOWN	-2.27535649209664	0.146837660933346	NS
DOWN	A86_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0185751	MtrunA17Chr1g0185751	MtIPT3	isopentenyl transferase	medtr.A17.gnm5.MtrunA17Chr1	+	36099785	36101336	-3.21000627501999	0.0193567530420037	DOWN	-2.2296959369353	0.0590369704436311	NS
DOWN	A86_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0126321	MtrunA17Chr3g0126321			medtr.A17.gnm5.MtrunA17Chr3	+	44651299	44653603	-2.58304770961314	0.0468504063645377	DOWN	-2.16048256293621	0.0593521508722817	NS
DOWN	A86_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0025741	MtrunA17Chr4g0025741			medtr.A17.gnm5.MtrunA17Chr4	-	26648530	26651654	-3.73229773423265	0.0273677156281659	DOWN	-2.06725463851099	0.156637514379646	NS
DOWN	A86_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0374341	MtrunA17Chr8g0374341			medtr.A17.gnm5.MtrunA17Chr8	+	36362958	36366478	-2.87790772625523	0.0491529906462225	DOWN	-1.99179577709372	0.133996195423072	NS
DOWN	A86_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0072781	MtrunA17Chr4g0072781	MtCAPE15|MtPR-1	CAP-derived peptide|pathogenesis-related protein 1  (TC143335)	medtr.A17.gnm5.MtrunA17Chr4	+	61759010	61760162	-2.48858079365682	0.0301101533056152	DOWN	-1.97214082946769	0.0615096494274187	NS
