direction	region	gene_id	gene_name	acronym	geneProduct	chr	strand	start	end	A485_logFC	A485_FDR	A485_sig	dnf2_logFC	dnf2_FDR	dnf2_sig
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0465071	MtrunA17Chr6g0465071			medtr.A17.gnm5.MtrunA17Chr6	-	14223606	14227312	0.489874693178526	1	NS	-2.60600687117633	0.00341302056724036	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0408291	MtrunA17Chr5g0408291			medtr.A17.gnm5.MtrunA17Chr5	-	10518839	10523408	0.145989381285987	1	NS	-2.60418783691295	0.00088228372485737	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0059941	MtrunA17Chr4g0059941			medtr.A17.gnm5.MtrunA17Chr4	-	52490037	52490455	-1.49189763037617	0.328827556094143	NS	-2.60101194080531	0.00974039408106103	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0349621	MtrunA17Chr8g0349621			medtr.A17.gnm5.MtrunA17Chr8	-	11931632	11937140	-1.51399855670611	0.0776788875440772	NS	-2.59643473032848	5.55028296414142e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0397771	MtrunA17Chr5g0397771			medtr.A17.gnm5.MtrunA17Chr5	-	2878009	2878755	-0.492548457407516	1	NS	-2.59598679194378	0.0298939651731655	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0157221	MtrunA17Chr1g0157221			medtr.A17.gnm5.MtrunA17Chr1	-	8514503	8515793	0.19797821394266	1	NS	-2.59465727221412	0.000382181144206504	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0399061	MtrunA17Chr5g0399061	MtNPF6.6	NRT1/ PTR FAMILY|nitrate transporter / peptide transporter	medtr.A17.gnm5.MtrunA17Chr5	-	3661721	3664657	1.73919643323349	0.0512193865798365	NS	-2.5932733124744	0.00165005932547926	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0314541	MtrunA17Chr2g0314541	MtNCR071	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr2	+	36967227	36968350	-0.532674125083618	1	NS	-2.59050314133543	0.00910872316434375	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0240361	MtrunA17Chr7g0240361	MtNCR237	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	+	30206965	30211130	-0.741287234862269	1	NS	-2.58725898342823	0.00244449790217032	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0020371	MtrunA17Chr4g0020371			medtr.A17.gnm5.MtrunA17Chr4	-	16370357	16372153	-0.475953064185207	1	NS	-2.5871838152802	0.00119771824302475	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0009931	MtrunA17Chr4g0009931			medtr.A17.gnm5.MtrunA17Chr4	+	7779302	7780085	-0.580574625589345	1	NS	-2.58687681824154	0.0326621898724203	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0452111	MtrunA17Chr6g0452111	MtABAB26	ATP-Binding-Cassette (ABC) transporter typeB (P-glycoprotein (MDR/PGP/ABCB) efflux/conditional auxin transporter)	medtr.A17.gnm5.MtrunA17Chr6	+	2540992	2550241	0.94942029707084	0.964468750385004	NS	-2.58617619443546	0.00405840351593449	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0059131	MtrunA17Chr4g0059131			medtr.A17.gnm5.MtrunA17Chr4	-	51913996	51918556	-0.55758310928516	1	NS	-2.58402781910521	0.0115682169081945	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0322281	MtrunA17Chr2g0322281			medtr.A17.gnm5.MtrunA17Chr2	-	43064337	43065681	-0.553665235600956	1	NS	-2.57860589670204	0.000969115389842085	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0059931	MtrunA17Chr4g0059931			medtr.A17.gnm5.MtrunA17Chr4	+	52489515	52490422	-0.502896143453869	1	NS	-2.5782684659628	0.00982954275651086	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0027701	MtrunA17Chr4g0027701			medtr.A17.gnm5.MtrunA17Chr4	-	28773608	28780128	-1.271992781878	0.538370482675986	NS	-2.57736660960279	0.0132854862413685	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0185371	MtrunA17Chr1g0185371	MtNCR126	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr1	+	35834733	35836189	-1.09054409761904	0.730224269407368	NS	-2.57634265257869	0.00147598922523361	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0283381	MtrunA17Chr2g0283381			medtr.A17.gnm5.MtrunA17Chr2	-	4601179	4603241	-0.547632262669306	1	NS	-2.56929981785958	0.000216711056417447	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0023441	MtrunA17Chr4g0023441	MtNCR630	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr4	-	24116852	24117403	-2.18216206777493	0.0536831001848672	NS	-2.56882295026795	0.0127312590040814	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0475531	MtrunA17Chr6g0475531	MtNCR-new56	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	-	29902407	29904492	-1.39332858230783	0.420199046365107	NS	-2.56477984428853	0.0107576818929451	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0429931	MtrunA17Chr5g0429931	MtVRN1.20	VERNALIZATION1 (PcG-1 Polycomb group protein)	medtr.A17.gnm5.MtrunA17Chr5	-	31154058	31154879	-0.116662828550902	1	NS	-2.56389483669673	0.0486127440336758	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0247871	MtrunA17Chr7g0247871			medtr.A17.gnm5.MtrunA17Chr7	+	36120799	36125461	-0.69682531629812	1	NS	-2.56356936399218	0.00132623229392203	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0350151	MtrunA17Chr8g0350151	MtNCR441	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr8	-	12289313	12290777	-1.30710948938199	0.469455019472513	NS	-2.56128946538591	0.00484490833314042	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0240351	MtrunA17Chr7g0240351	MtNCR337	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	+	30199072	30204585	-0.241376814509603	1	NS	-2.56083802120428	0.00185770228954029	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0157951	MtrunA17Chr1g0157951			medtr.A17.gnm5.MtrunA17Chr1	-	9038110	9044775	-0.0414591396887866	1	NS	-2.56036540187403	0.0124957036187148	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0487661	MtrunA17Chr6g0487661			medtr.A17.gnm5.MtrunA17Chr6	-	41956257	41956495	-1.43602335137942	0.438860981973236	NS	-2.55922543377705	0.0264758503361397	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0160171	MtrunA17Chr1g0160171			medtr.A17.gnm5.MtrunA17Chr1	-	10678468	10684542	0.0372095394218559	1	NS	-2.55809365751835	0.00173263822914058	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0465901	MtrunA17Chr6g0465901			medtr.A17.gnm5.MtrunA17Chr6	+	15065201	15066665	-1.06456253001036	0.825320076862153	NS	-2.55795412346436	0.0301182487285842	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0462451	MtrunA17Chr6g0462451	MtSUT1.4	sucrose transporter	medtr.A17.gnm5.MtrunA17Chr6	+	11491114	11493857	0.471682998285778	1	NS	-2.55765606637238	0.0148333503834885	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0035921	MtrunA17Chr4g0035921	MtCYP84A64	Cytochrome P450 monooxygenase	medtr.A17.gnm5.MtrunA17Chr4	+	35214595	35218540	-1.62549570044829	0.105797876466824	NS	-2.55699406799909	0.000900724304985887	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0179261	MtrunA17Chr1g0179261	MtNCR207	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr1	+	30610955	30611725	-1.34543278272546	0.330286334449113	NS	-2.55509412590488	0.000849011480272466	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0007981	MtrunA17Chr4g0007981			medtr.A17.gnm5.MtrunA17Chr4	-	6224698	6225462	0.209962538690974	1	NS	-2.55480491631685	0.0308575226644442	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0487931	MtrunA17Chr6g0487931			medtr.A17.gnm5.MtrunA17Chr6	-	42061324	42061889	-0.0356078147381135	1	NS	-2.55419077982098	0.00144273649210556	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0235451	MtrunA17Chr7g0235451	MtNCR137	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	-	25815748	25817227	0.795723189452354	1	NS	-2.54944048706269	0.0071584579293	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0079261	MtrunA17Chr3g0079261	MtNCR582	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	+	1593426	1595119	-0.604444971324702	1	NS	-2.54755788000753	0.001798495740926	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0404201	MtrunA17Chr5g0404201			medtr.A17.gnm5.MtrunA17Chr5	+	7782650	7784062	-0.0508374239036313	1	NS	-2.54737459469675	0.00216601633700728	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0173791	MtrunA17Chr1g0173791	MtNCR260	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr1	-	24114957	24117945	-0.449847535296286	1	NS	-2.5467615935105	0.000592935471098597	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0426821	MtrunA17Chr5g0426821	MtNCR-new44	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr5	+	28621493	28624371	-0.877881710108195	1	NS	-2.54592354928597	0.0032418803459996	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0115581	MtrunA17Chr3g0115581			medtr.A17.gnm5.MtrunA17Chr3	+	36897841	36902602	0.0905302599940683	1	NS	-2.54216514222945	9.00912116901798e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464721	MtrunA17Chr6g0464721			medtr.A17.gnm5.MtrunA17Chr6	+	13982719	13986009	0.0841596162573701	1	NS	-2.54074814530499	0.000486821166408779	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0032121	MtrunA17Chr4g0032121			medtr.A17.gnm5.MtrunA17Chr4	+	32362636	32364181	-0.311999943364359	1	NS	-2.54045560329177	0.000946233101364364	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0122141	MtrunA17Chr3g0122141	MtNCR418	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	+	41763116	41765057	-0.950114046629999	0.9653762951604	NS	-2.53888134772837	0.0101365498345388	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0398651	MtrunA17Chr5g0398651			medtr.A17.gnm5.MtrunA17Chr5	-	3440268	3441684	-0.761403398948089	1	NS	-2.53750534007743	0.000662790346600701	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0425871	MtrunA17Chr5g0425871	MtNCR138	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr5	+	27884395	27885806	-1.05163978402491	0.803497756393327	NS	-2.53711907535185	0.00324733036726599	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0168141	MtrunA17Chr1g0168141			medtr.A17.gnm5.MtrunA17Chr1	+	17004927	17006992	-0.229494407379969	1	NS	-2.53382238993904	0.0104929318449212	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0196951	MtrunA17Chr1g0196951			medtr.A17.gnm5.MtrunA17Chr1	+	44328467	44330377	-1.15229420293287	0.547764515717695	NS	-2.53189980517779	0.000153491958844674	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0170381	MtrunA17Chr1g0170381			medtr.A17.gnm5.MtrunA17Chr1	+	19114520	19125259	-0.254786268417985	1	NS	-2.52953809760745	3.6466558270792e-07	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0216201	MtrunA17Chr7g0216201	MtNCR472	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	-	1990300	1990822	-0.0309409269454517	1	NS	-2.52914689731896	0.00294149509534823	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0430621	MtrunA17Chr5g0430621			medtr.A17.gnm5.MtrunA17Chr5	-	31806144	31810074	-0.789393353850693	1	NS	-2.52611716296285	9.17273097576451e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0430801	MtrunA17Chr5g0430801			medtr.A17.gnm5.MtrunA17Chr5	-	31904562	31905274	-0.308614820104103	1	NS	-2.52492052848986	0.0336908906673881	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0428791	MtrunA17Chr5g0428791			medtr.A17.gnm5.MtrunA17Chr5	+	30400433	30401786	-1.20375518734978	0.646001299477293	NS	-2.52378308909642	0.0248050682719355	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464911	MtrunA17Chr6g0464911	MtNCR222	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	+	14122364	14126858	-1.6354859181921	0.193538088885554	NS	-2.52214733461045	0.00655686563017816	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0103061	MtrunA17Chr3g0103061			medtr.A17.gnm5.MtrunA17Chr3	+	27500531	27502313	0.966354171439406	0.931559669850904	NS	-2.52203792173169	0.0143922661433498	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0258531	MtrunA17Chr7g0258531			medtr.A17.gnm5.MtrunA17Chr7	-	43788688	43791693	-1.23315498693914	0.523761649113049	NS	-2.52099884707181	0.0032418803459996	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0371221	MtrunA17Chr8g0371221			medtr.A17.gnm5.MtrunA17Chr8	+	34096157	34098712	0.0967758518540863	1	NS	-2.51976631118479	0.00163611051457027	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0487911	MtrunA17Chr6g0487911			medtr.A17.gnm5.MtrunA17Chr6	-	42060255	42060819	-1.59188060959652	0.266175295878041	NS	-2.51846944038882	0.013509032604052	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0034791	MtrunA17Chr4g0034791			medtr.A17.gnm5.MtrunA17Chr4	-	34359286	34360337	0.648230876464417	1	NS	-2.51816587793552	0.00474226655408867	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0430811	MtrunA17Chr5g0430811			medtr.A17.gnm5.MtrunA17Chr5	+	31904769	31905113	-1.01632786915805	0.850348319000336	NS	-2.51727192881886	0.0081860152927033	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0436741	MtrunA17Chr5g0436741			medtr.A17.gnm5.MtrunA17Chr5	-	36455189	36459222	0.421915377070138	1	NS	-2.51245850544293	0.000267167806681205	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0134511	MtrunA17Chr3g0134511	MtGASA8	Gibberellic Acid-Stimulated in Arabidopsis	medtr.A17.gnm5.MtrunA17Chr3	-	50766473	50768044	-1.71059377544502	0.0731284649764617	NS	-2.5117254495975	0.00106515562155669	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0079241	MtrunA17Chr3g0079241	MtNCR581	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	+	1590141	1590784	0.374741775093035	1	NS	-2.51143756558084	0.000613543273668433	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0115591	MtrunA17Chr3g0115591			medtr.A17.gnm5.MtrunA17Chr3	-	36901675	36904107	0.13798326458613	1	NS	-2.51010004986957	6.73224518737439e-06	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0200301	MtrunA17Chr1g0200301			medtr.A17.gnm5.MtrunA17Chr1	+	46859195	46862278	0.193671063577561	1	NS	-2.509507646276	0.000184940430201097	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0167541	MtrunA17Chr1g0167541			medtr.A17.gnm5.MtrunA17Chr1	-	16456503	16462942	-0.517591245409932	1	NS	-2.50930966705024	7.97215262812498e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0092571	MtrunA17Chr3g0092571			medtr.A17.gnm5.MtrunA17Chr3	+	14115149	14116052	-0.0499826937638008	1	NS	-2.50786329823886	0.00540672803052045	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0475741	MtrunA17Chr6g0475741	MtNCR002	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	+	30312840	30313694	-1.8712077551263	0.150833748283343	NS	-2.50720576107033	0.0207251863788813	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0270491	MtrunA17Chr7g0270491	MtLb1|MtLb12	leghemoglobin11	medtr.A17.gnm5.MtrunA17Chr7	-	52176092	52178861	-1.62128614375639	0.119472711884953	NS	-2.50638501357036	0.00146833165945339	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0446251	MtrunA17Chr5g0446251			medtr.A17.gnm5.MtrunA17Chr5	-	42917720	42918642	0.0860951399963891	1	NS	-2.50610491907845	0.000387956300305865	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0261791	MtrunA17Chr7g0261791	MtNPF5.4	NRT1/ PTR FAMILY|nitrate transporter / peptide transporter	medtr.A17.gnm5.MtrunA17Chr7	-	46116393	46121186	-0.696021420477585	1	NS	-2.50497409923156	0.000294167137993869	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0339501	MtrunA17Chr8g0339501	MtDefNS4|MtPDF7	symbiotic defensin 4|Plant Defensin 7	medtr.A17.gnm5.MtrunA17Chr8	-	3651177	3656184	0.210989794693232	1	NS	-2.50474098687591	0.000131899151708613	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0310711	MtrunA17Chr2g0310711	MtNCR400	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr2	-	33639013	33641379	-1.52477493699326	0.228612066946621	NS	-2.50326026205906	0.00380392706589605	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0339601	MtrunA17Chr8g0339601			medtr.A17.gnm5.MtrunA17Chr8	-	3684112	3685566	-0.180648284190721	1	NS	-2.50110942269085	0.0143264847519651	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0181461	MtrunA17Chr1g0181461			medtr.A17.gnm5.MtrunA17Chr1	-	32544297	32547303	-0.275196637925126	1	NS	-2.49902969714684	0.000166005895740537	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0080251	MtrunA17Chr3g0080251			medtr.A17.gnm5.MtrunA17Chr3	-	2485625	2486816	-2.03926199445695	0.141040914600152	NS	-2.4969809183893	0.032833426142212	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0240611	MtrunA17Chr7g0240611			medtr.A17.gnm5.MtrunA17Chr7	+	30385195	30386221	-0.645049915426968	1	NS	-2.49547095424121	6.42983422165387e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0116891	MtrunA17Chr3g0116891			medtr.A17.gnm5.MtrunA17Chr3	-	37995496	37998670	-2.12541558681978	0.0942212053773734	NS	-2.49317812129785	0.0240016097437915	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0441751	MtrunA17Chr5g0441751	7SL RNA-1	7SL RNA	medtr.A17.gnm5.MtrunA17Chr5	-	40032478	40032783	2.26917747677205	0.00418413848485793	UP	-2.49294654294246	0.0176651429742894	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0027901	MtrunA17Chr4g0027901			medtr.A17.gnm5.MtrunA17Chr4	-	28984057	28984405	-0.318080218194512	1	NS	-2.48852024193141	0.0256735435884731	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0424911	MtrunA17Chr5g0424911	MtNCR291	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr5	+	26959385	26960329	-1.18206759849709	0.66473988249844	NS	-2.48748180532915	0.0160063638046793	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0335261	MtrunA17Chr8g0335261			medtr.A17.gnm5.MtrunA17Chr8	+	799668	806694	-0.120263173418983	1	NS	-2.4871680549499	0.00186302088726487	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0420681	MtrunA17Chr5g0420681			medtr.A17.gnm5.MtrunA17Chr5	-	21121140	21123404	-0.0542877783153411	1	NS	-2.48639500446779	0.0137292952614065	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0194231	MtrunA17Chr1g0194231			medtr.A17.gnm5.MtrunA17Chr1	+	42449354	42452504	0.647620860442745	1	NS	-2.48622517589913	0.0135698494016313	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0168921	MtrunA17Chr1g0168921	MtNCR375	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr1	-	17722357	17725089	-0.485111992176121	1	NS	-2.48538560778186	4.46035994306783e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0226771	MtrunA17Chr7g0226771			medtr.A17.gnm5.MtrunA17Chr7	-	11916491	11921754	-0.381237237302475	1	NS	-2.48527861115518	0.0100689403609621	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0300381	MtrunA17Chr2g0300381	MtNCR254	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr2	+	18165120	18166765	-1.59950863165461	0.169658597131497	NS	-2.48326566768322	0.00349606018503584	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0027881	MtrunA17Chr4g0027881	MtNCR636	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr4	+	28974750	28976193	-0.308713552836663	1	NS	-2.48283157002894	0.00212882150664302	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0321051	MtrunA17Chr2g0321051			medtr.A17.gnm5.MtrunA17Chr2	-	42149608	42150919	-0.424250771124167	1	NS	-2.48202942919078	0.0184381250745048	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0432461	MtrunA17Chr5g0432461			medtr.A17.gnm5.MtrunA17Chr5	-	33169437	33170655	-1.26246112994255	0.43755376196788	NS	-2.47967702653193	0.00123550322818877	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0112931	MtrunA17Chr3g0112931			medtr.A17.gnm5.MtrunA17Chr3	+	34783139	34785158	-0.826758036209482	1	NS	-2.47736162000777	0.000779038718033511	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0424321	MtrunA17Chr5g0424321	MtNCR382	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr5	+	26282802	26284347	-1.38825777630974	0.36163354403269	NS	-2.47677302208894	0.00506524767055736	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0110631	MtrunA17Chr3g0110631	MtNCR085	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	-	33189990	33191322	-0.303320461215348	1	NS	-2.47642165121455	0.00178926773778219	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0381081	MtrunA17Chr8g0381081			medtr.A17.gnm5.MtrunA17Chr8	-	41236459	41239751	-1.29194802779485	0.307072041866234	NS	-2.47629276688948	0.000212605853449703	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0083981	MtrunA17Chr3g0083981	MtNCR155	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	+	5546514	5548206	-0.578384324340141	1	NS	-2.47589424811306	0.014674433026112	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0219981	MtrunA17Chr7g0219981			medtr.A17.gnm5.MtrunA17Chr7	-	5328803	5330908	0.163241202252124	1	NS	-2.47370000765183	0.00308073372882844	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0084981	MtrunA17Chr3g0084981	MtNCR188	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	+	6361043	6361763	-1.26397775813252	0.434941535151777	NS	-2.47283631125159	0.0013080027977362	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0475981	MtrunA17Chr6g0475981			medtr.A17.gnm5.MtrunA17Chr6	+	30665774	30666610	-1.01314676400759	0.879427956520579	NS	-2.47214838330807	0.0227618810509232	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0244411	MtrunA17Chr7g0244411			medtr.A17.gnm5.MtrunA17Chr7	-	33615130	33621134	1.08145730511498	0.79482112627105	NS	-2.47148276449162	0.0338485227239681	DOWN
